WARN: Cannot extract OpenMP vendor from executable or commandline, assuming no OpenMP
SOMA benchmark version based on tag 0.5.0 gitlab.com/InnocentBug/SOMA

SOMA  Copyright (C) 2016-2017 Ludwig Schneider, Ulrich Welling, Marcel
Langenberg, Fabien Leonforte, Juan Orozco and more. This program comes with
ABSOLUTELY NO WARRANTY; see GNU Lesser General Public Licence v3 for details.
This is free software, and you are welcome to redistribute it under certain
conditions; see GNU Lesser General Public Licence v3 for details. 

 WARNING this is a crippled version of SOMA it is not to be used for ANY
scientific purpose save some very specialied benchmark tests. You may want to
use the original SOMA version, which can be found at
https://gitlab.com/InnocentBug/SOMA in the maint or master branch, or any
tagged version.

All 22 ranks use fixed seed 42.
timesteps="200"
rng-seed="42"
npoly="14000000"
gen-state-file
system is system info not available with C std 201112.
GIT version of SOMA is benchmark version based on tag 0.5.0 gitlab.com/InnocentBug/SOMA compiled on Mar 16 2023 15:23:01.
MPI version: Intel(R) MPI Library 2021.7 for Linux* OS
 3.1
INFO: At t= 0 particle_type test test passed
INFO: At t= 0 area51 violation test passed
INFO: At t= 0 area51 exact test passed
Running for 26 [s] | TPS 0.366193 | steps-to-go: 198 | ETA: Mon Mar 20 04:31:31 2023
Running for 1594 [s] | TPS 0.100775 | steps-to-go: 40 | ETA: Mon Mar 20 04:55:15 2023
Running for 1604 [s] | TPS 0.10077 | steps-to-go: 39 | ETA: Mon Mar 20 04:55:16 2023
Running for 1614 [s] | TPS 0.100737 | steps-to-go: 38 | ETA: Mon Mar 20 04:55:16 2023
Running for 1624 [s] | TPS 0.10074 | steps-to-go: 37 | ETA: Mon Mar 20 04:55:16 2023
Running for 1634 [s] | TPS 0.100756 | steps-to-go: 36 | ETA: Mon Mar 20 04:55:16 2023
Running for 1644 [s] | TPS 0.100761 | steps-to-go: 35 | ETA: Mon Mar 20 04:55:16 2023
Running for 1654 [s] | TPS 0.100771 | steps-to-go: 34 | ETA: Mon Mar 20 04:55:16 2023
Running for 1664 [s] | TPS 0.100772 | steps-to-go: 33 | ETA: Mon Mar 20 04:55:16 2023
Running for 1674 [s] | TPS 0.100748 | steps-to-go: 32 | ETA: Mon Mar 20 04:55:16 2023
Running for 1684 [s] | TPS 0.100756 | steps-to-go: 31 | ETA: Mon Mar 20 04:55:16 2023
Running for 1694 [s] | TPS 0.100757 | steps-to-go: 30 | ETA: Mon Mar 20 04:55:16 2023
Running for 1713 [s] | TPS 0.10077 | steps-to-go: 28 | ETA: Mon Mar 20 04:55:15 2023
Running for 1723 [s] | TPS 0.100755 | steps-to-go: 27 | ETA: Mon Mar 20 04:55:15 2023
Running for 1733 [s] | TPS 0.100769 | steps-to-go: 26 | ETA: Mon Mar 20 04:55:16 2023
Running for 1743 [s] | TPS 0.100754 | steps-to-go: 25 | ETA: Mon Mar 20 04:55:16 2023
Running for 1753 [s] | TPS 0.100755 | steps-to-go: 24 | ETA: Mon Mar 20 04:55:16 2023
Running for 1763 [s] | TPS 0.100763 | steps-to-go: 23 | ETA: Mon Mar 20 04:55:16 2023
Running for 1773 [s] | TPS 0.100739 | steps-to-go: 22 | ETA: Mon Mar 20 04:55:16 2023
Running for 1783 [s] | TPS 0.100748 | steps-to-go: 21 | ETA: Mon Mar 20 04:55:16 2023
Running for 1793 [s] | TPS 0.100748 | steps-to-go: 20 | ETA: Mon Mar 20 04:55:16 2023
Running for 1803 [s] | TPS 0.10076 | steps-to-go: 19 | ETA: Mon Mar 20 04:55:16 2023
Running for 1813 [s] | TPS 0.100767 | steps-to-go: 18 | ETA: Mon Mar 20 04:55:16 2023
Running for 1823 [s] | TPS 0.100754 | steps-to-go: 17 | ETA: Mon Mar 20 04:55:16 2023
Running for 1833 [s] | TPS 0.100759 | steps-to-go: 16 | ETA: Mon Mar 20 04:55:16 2023
Running for 1852 [s] | TPS 0.100762 | steps-to-go: 14 | ETA: Mon Mar 20 04:55:15 2023
Running for 1862 [s] | TPS 0.100749 | steps-to-go: 13 | ETA: Mon Mar 20 04:55:16 2023
Running for 1872 [s] | TPS 0.100767 | steps-to-go: 12 | ETA: Mon Mar 20 04:55:16 2023
Running for 1882 [s] | TPS 0.100754 | steps-to-go: 11 | ETA: Mon Mar 20 04:55:16 2023
Running for 1892 [s] | TPS 0.100768 | steps-to-go: 10 | ETA: Mon Mar 20 04:55:16 2023
Running for 1902 [s] | TPS 0.100759 | steps-to-go: 9 | ETA: Mon Mar 20 04:55:16 2023
Running for 1912 [s] | TPS 0.100774 | steps-to-go: 8 | ETA: Mon Mar 20 04:55:16 2023
Running for 1922 [s] | TPS 0.100763 | steps-to-go: 7 | ETA: Mon Mar 20 04:55:16 2023
Running for 1932 [s] | TPS 0.100755 | steps-to-go: 6 | ETA: Mon Mar 20 04:55:16 2023
Running for 1942 [s] | TPS 0.100775 | steps-to-go: 5 | ETA: Mon Mar 20 04:55:16 2023
Running for 1952 [s] | TPS 0.100756 | steps-to-go: 4 | ETA: Mon Mar 20 04:55:16 2023
Running for 1962 [s] | TPS 0.100751 | steps-to-go: 3 | ETA: Mon Mar 20 04:55:16 2023
Running for 1981 [s] | TPS 0.100756 | steps-to-go: 1 | ETA: Mon Mar 20 04:55:15 2023
Running for 1991 [s] | TPS 0.100759 | steps-to-go: 0 | ETA: Mon Mar 20 04:55:16 2023
INFO: At t= 200 area51 violation test passed
INFO: At t= 200 area51 exact test passed
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
State file generated
Rank: 19 	 polymers 636363
Rank: 18 	 polymers 636363
Rank: 20 	 polymers 636363
Rank: 21 	 polymers 636363
Rank: 5 	 polymers 636364
Rank: 16 	 polymers 636363
Rank: 1 	 polymers 636364
Rank: 14 	 polymers 636363
Rank: 6 	 polymers 636364
Rank: 9 	 polymers 636364
Rank: 12 	 polymers 636364
Rank: 3 	 polymers 636364
Rank: 10 	 polymers 636364
Rank: 7 	 polymers 636364
Rank: 11 	 polymers 636364
Rank: 13 	 polymers 636364
Rank: 2 	 polymers 636364
Rank: 4 	 polymers 636364
Rank: 8 	 polymers 636364
Rank: 15 	 polymers 636363
Rank: 17 	 polymers 636363
Rank: 0 	 polymers 636364
Group: 1
+------------------------------------------+---------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+
|                   Event                  | Counter |    f0333:0:0   |    f0333:1:1   |    f0333:2:2   |    f0333:3:3   |    f0333:4:4   |    f0333:5:5   |    f0333:6:6   |    f0333:7:7   |    f0333:8:8   |    f0333:9:9   |   f0333:10:10  |   f0333:11:11  |   f0333:12:12  |   f0333:13:13  |   f0333:14:14  |   f0333:15:15  |   f0333:16:16  |   f0333:17:17  |   f0333:18:18  |   f0333:19:19  |   f0333:20:20  |   f0333:21:21  |
+------------------------------------------+---------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+
|             INSTR_RETIRED_ANY            |  FIXC0  |  9063566406352 |  9045545286266 |  8984309209034 |  8922864230696 |  9097929277792 |  9074028177420 |  9003951885330 |  8988542984054 |  9104978607489 |  9028633445815 |  9013735743531 |  9120780276077 |  9101841066064 |  9011476685462 |  9023369951175 |  9053681153062 |  9019716481652 |  8991349954694 |  9481603428840 |  9754711552351 |  9818681854850 |  9830176949939 |
|           CPU_CLK_UNHALTED_CORE          |  FIXC1  |  4759640215916 |  4760389390756 |  4760453862904 |  4760687833763 |  4760405833450 |  4760314284029 |  4760356747907 |  4760555899376 |  4760319520479 |  4760445978492 |  4760456506761 |  4760273326474 |  4760253221789 |  4760480083809 |  4760441663512 |  4760309035185 |  4760495687717 |  4760133995951 |  4761653016873 |  4762073647254 |  4760862263720 |  4761827143914 |
|           CPU_CLK_UNHALTED_REF           |  FIXC2  |  4759622349024 |  4760371491264 |  4760436446688 |  4760667650496 |  4760386827264 |  4760293799616 |  4760335360512 |  4760532564384 |  4760297190624 |  4760424361440 |  4760435850624 |  4760254099584 |  4760231597952 |  4760458888512 |  4760420101920 |  4760284174176 |  4760476372512 |  4760116373184 |  4761630840480 |  4762056354432 |  4760839470624 |  4761798178848 |
|               TOPDOWN_SLOTS              |  FIXC3  | 23798201079580 | 23801946953780 | 23802269314520 | 23803439168815 | 23802029167250 | 23801571420145 | 23801783739535 | 23802779496880 | 23801597602395 | 23802229892460 | 23802282533805 | 23801366632370 | 23801266108945 | 23802400419045 | 23802208317560 | 23801545175925 | 23802478438585 | 23800669979755 | 23808265084365 | 23810368236270 | 23804311318600 | 23809135719570 |
|              PWR_PKG_ENERGY              |   PWR0  |    344351.9241 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|              PWR_DRAM_ENERGY             |   PWR3  |     20448.9762 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
| FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE |   PMC0  |             36 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |             28 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |             20 |              0 |              0 |              0 |              0 |              0 |
|    FP_ARITH_INST_RETIRED_SCALAR_DOUBLE   |   PMC1  |  2232724403645 |  2232724629294 |  2232726572877 |  2232725679414 |  2232723921754 |  2232723995120 |  2232725036164 |  2232726739378 |  2232724419379 |  2232726319907 |  2232724566540 |  2232726636207 |  2232725845058 |  2232724356872 |  2232723284696 |  2232720798503 |  2232721724590 |  2232721315729 |  2232722224827 |  2232720996304 |  2232719898546 |  2232721197417 |
| FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE |   PMC2  |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |              3 |
| FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE |   PMC3  |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716753 |     1972716663 |     1972716663 |     1972716663 |     1972716663 |     1972716663 |     1972716663 |     1972716663 |     1972716663 |
|               CAS_COUNT_RD               | MBOX0C0 |    76126388165 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_WR               | MBOX0C1 |    34571003636 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
