WARN: Cannot extract OpenMP vendor from executable or commandline, assuming no OpenMP
SOMA benchmark version based on tag 0.5.0 gitlab.com/InnocentBug/SOMA

SOMA  Copyright (C) 2016-2017 Ludwig Schneider, Ulrich Welling, Marcel
Langenberg, Fabien Leonforte, Juan Orozco and more. This program comes with
ABSOLUTELY NO WARRANTY; see GNU Lesser General Public Licence v3 for details.
This is free software, and you are welcome to redistribute it under certain
conditions; see GNU Lesser General Public Licence v3 for details. 

 WARNING this is a crippled version of SOMA it is not to be used for ANY
scientific purpose save some very specialied benchmark tests. You may want to
use the original SOMA version, which can be found at
https://gitlab.com/InnocentBug/SOMA in the maint or master branch, or any
tagged version.

All 3 ranks use fixed seed 42.
timesteps="200"
rng-seed="42"
npoly="14000000"
gen-state-file
system is system info not available with C std 201112.
GIT version of SOMA is benchmark version based on tag 0.5.0 gitlab.com/InnocentBug/SOMA compiled on Mar 16 2023 15:23:01.
MPI version: Intel(R) MPI Library 2021.7 for Linux* OS
 3.1
INFO: At t= 0 particle_type test test passed
INFO: At t= 0 area51 violation test passed
INFO: At t= 0 area51 exact test passed
Running for 171 [s] | TPS 0.0580185 | steps-to-go: 198 | ETA: Fri Mar 17 09:15:20 2023
Running for 2073 [s] | TPS 0.0147126 | steps-to-go: 170 | ETA: Fri Mar 17 12:02:44 2023
Running for 2141 [s] | TPS 0.0147129 | steps-to-go: 169 | ETA: Fri Mar 17 12:02:44 2023
Running for 2209 [s] | TPS 0.0147129 | steps-to-go: 168 | ETA: Fri Mar 17 12:02:44 2023
Running for 2277 [s] | TPS 0.0147133 | steps-to-go: 167 | ETA: Fri Mar 17 12:02:44 2023
Running for 2345 [s] | TPS 0.0147125 | steps-to-go: 166 | ETA: Fri Mar 17 12:02:44 2023
Running for 2413 [s] | TPS 0.0147124 | steps-to-go: 165 | ETA: Fri Mar 17 12:02:45 2023
Running for 2481 [s] | TPS 0.0147126 | steps-to-go: 164 | ETA: Fri Mar 17 12:02:44 2023
Running for 2549 [s] | TPS 0.0147125 | steps-to-go: 163 | ETA: Fri Mar 17 12:02:44 2023
Running for 2617 [s] | TPS 0.0147123 | steps-to-go: 162 | ETA: Fri Mar 17 12:02:45 2023
Running for 2685 [s] | TPS 0.0147126 | steps-to-go: 161 | ETA: Fri Mar 17 12:02:44 2023
Running for 2753 [s] | TPS 0.0147128 | steps-to-go: 160 | ETA: Fri Mar 17 12:02:44 2023
Running for 2821 [s] | TPS 0.0147127 | steps-to-go: 159 | ETA: Fri Mar 17 12:02:45 2023
Running for 2889 [s] | TPS 0.0147126 | steps-to-go: 158 | ETA: Fri Mar 17 12:02:45 2023
Running for 2957 [s] | TPS 0.0147125 | steps-to-go: 157 | ETA: Fri Mar 17 12:02:45 2023
Running for 3025 [s] | TPS 0.0147121 | steps-to-go: 156 | ETA: Fri Mar 17 12:02:45 2023
Running for 3093 [s] | TPS 0.0147118 | steps-to-go: 155 | ETA: Fri Mar 17 12:02:45 2023
Running for 3161 [s] | TPS 0.0147121 | steps-to-go: 154 | ETA: Fri Mar 17 12:02:45 2023
Running for 3229 [s] | TPS 0.0147122 | steps-to-go: 153 | ETA: Fri Mar 17 12:02:45 2023
Running for 3297 [s] | TPS 0.0147122 | steps-to-go: 152 | ETA: Fri Mar 17 12:02:45 2023
Running for 3365 [s] | TPS 0.0147118 | steps-to-go: 151 | ETA: Fri Mar 17 12:02:45 2023
Running for 3433 [s] | TPS 0.0147119 | steps-to-go: 150 | ETA: Fri Mar 17 12:02:45 2023
Running for 3501 [s] | TPS 0.0147118 | steps-to-go: 149 | ETA: Fri Mar 17 12:02:45 2023
Running for 3569 [s] | TPS 0.0147117 | steps-to-go: 148 | ETA: Fri Mar 17 12:02:46 2023
Running for 3637 [s] | TPS 0.0147114 | steps-to-go: 147 | ETA: Fri Mar 17 12:02:46 2023
Running for 3705 [s] | TPS 0.0147115 | steps-to-go: 146 | ETA: Fri Mar 17 12:02:46 2023
Running for 3773 [s] | TPS 0.0147114 | steps-to-go: 145 | ETA: Fri Mar 17 12:02:46 2023
Running for 3841 [s] | TPS 0.0147111 | steps-to-go: 144 | ETA: Fri Mar 17 12:02:46 2023
Running for 3909 [s] | TPS 0.0147108 | steps-to-go: 143 | ETA: Fri Mar 17 12:02:46 2023
Running for 3977 [s] | TPS 0.0147113 | steps-to-go: 142 | ETA: Fri Mar 17 12:02:46 2023
Running for 4045 [s] | TPS 0.0147114 | steps-to-go: 141 | ETA: Fri Mar 17 12:02:46 2023
Running for 4113 [s] | TPS 0.0147112 | steps-to-go: 140 | ETA: Fri Mar 17 12:02:46 2023
Running for 4180 [s] | TPS 0.0147112 | steps-to-go: 139 | ETA: Fri Mar 17 12:02:45 2023
Running for 4248 [s] | TPS 0.0147111 | steps-to-go: 138 | ETA: Fri Mar 17 12:02:45 2023
Running for 4316 [s] | TPS 0.0147109 | steps-to-go: 137 | ETA: Fri Mar 17 12:02:45 2023
Running for 4384 [s] | TPS 0.0147109 | steps-to-go: 136 | ETA: Fri Mar 17 12:02:45 2023
Running for 4452 [s] | TPS 0.0147109 | steps-to-go: 135 | ETA: Fri Mar 17 12:02:45 2023
Running for 4520 [s] | TPS 0.0147112 | steps-to-go: 134 | ETA: Fri Mar 17 12:02:45 2023
Running for 4588 [s] | TPS 0.014711 | steps-to-go: 133 | ETA: Fri Mar 17 12:02:45 2023
Running for 4656 [s] | TPS 0.0147112 | steps-to-go: 132 | ETA: Fri Mar 17 12:02:45 2023
Running for 4724 [s] | TPS 0.0147114 | steps-to-go: 131 | ETA: Fri Mar 17 12:02:45 2023
Running for 4792 [s] | TPS 0.0147112 | steps-to-go: 130 | ETA: Fri Mar 17 12:02:45 2023
Running for 4860 [s] | TPS 0.0147109 | steps-to-go: 129 | ETA: Fri Mar 17 12:02:46 2023
Running for 4928 [s] | TPS 0.0147112 | steps-to-go: 128 | ETA: Fri Mar 17 12:02:45 2023
Running for 4996 [s] | TPS 0.0147109 | steps-to-go: 127 | ETA: Fri Mar 17 12:02:46 2023
Running for 5064 [s] | TPS 0.0147109 | steps-to-go: 126 | ETA: Fri Mar 17 12:02:46 2023
Running for 5132 [s] | TPS 0.0147111 | steps-to-go: 125 | ETA: Fri Mar 17 12:02:45 2023
Running for 5200 [s] | TPS 0.0147111 | steps-to-go: 124 | ETA: Fri Mar 17 12:02:46 2023
Running for 5268 [s] | TPS 0.0147112 | steps-to-go: 123 | ETA: Fri Mar 17 12:02:45 2023
Running for 5336 [s] | TPS 0.0147112 | steps-to-go: 122 | ETA: Fri Mar 17 12:02:45 2023
Running for 5404 [s] | TPS 0.0147113 | steps-to-go: 121 | ETA: Fri Mar 17 12:02:45 2023
Running for 5472 [s] | TPS 0.0147111 | steps-to-go: 120 | ETA: Fri Mar 17 12:02:46 2023
Running for 5540 [s] | TPS 0.0147108 | steps-to-go: 119 | ETA: Fri Mar 17 12:02:46 2023
Running for 5608 [s] | TPS 0.0147107 | steps-to-go: 118 | ETA: Fri Mar 17 12:02:46 2023
Running for 5676 [s] | TPS 0.0147104 | steps-to-go: 117 | ETA: Fri Mar 17 12:02:46 2023
Running for 5744 [s] | TPS 0.0147104 | steps-to-go: 116 | ETA: Fri Mar 17 12:02:46 2023
Running for 5812 [s] | TPS 0.0147107 | steps-to-go: 115 | ETA: Fri Mar 17 12:02:46 2023
Running for 5880 [s] | TPS 0.0147103 | steps-to-go: 114 | ETA: Fri Mar 17 12:02:46 2023
Running for 5948 [s] | TPS 0.0147098 | steps-to-go: 113 | ETA: Fri Mar 17 12:02:46 2023
Running for 6016 [s] | TPS 0.0147104 | steps-to-go: 112 | ETA: Fri Mar 17 12:02:46 2023
Running for 6084 [s] | TPS 0.0147102 | steps-to-go: 111 | ETA: Fri Mar 17 12:02:46 2023
Running for 6152 [s] | TPS 0.0147102 | steps-to-go: 110 | ETA: Fri Mar 17 12:02:46 2023
Running for 6220 [s] | TPS 0.0147106 | steps-to-go: 109 | ETA: Fri Mar 17 12:02:46 2023
Running for 6288 [s] | TPS 0.0147104 | steps-to-go: 108 | ETA: Fri Mar 17 12:02:46 2023
Running for 6356 [s] | TPS 0.0147101 | steps-to-go: 107 | ETA: Fri Mar 17 12:02:46 2023
Running for 6424 [s] | TPS 0.0147101 | steps-to-go: 106 | ETA: Fri Mar 17 12:02:46 2023
Running for 6492 [s] | TPS 0.0147103 | steps-to-go: 105 | ETA: Fri Mar 17 12:02:46 2023
Running for 6560 [s] | TPS 0.0147102 | steps-to-go: 104 | ETA: Fri Mar 17 12:02:46 2023
Running for 6628 [s] | TPS 0.0147102 | steps-to-go: 103 | ETA: Fri Mar 17 12:02:46 2023
Running for 6696 [s] | TPS 0.0147099 | steps-to-go: 102 | ETA: Fri Mar 17 12:02:47 2023
Running for 6764 [s] | TPS 0.01471 | steps-to-go: 101 | ETA: Fri Mar 17 12:02:47 2023
Running for 6832 [s] | TPS 0.0147103 | steps-to-go: 100 | ETA: Fri Mar 17 12:02:46 2023
Running for 6900 [s] | TPS 0.0147099 | steps-to-go: 99 | ETA: Fri Mar 17 12:02:47 2023
Running for 6968 [s] | TPS 0.0147101 | steps-to-go: 98 | ETA: Fri Mar 17 12:02:47 2023
Running for 7036 [s] | TPS 0.0147098 | steps-to-go: 97 | ETA: Fri Mar 17 12:02:47 2023
Running for 7104 [s] | TPS 0.01471 | steps-to-go: 96 | ETA: Fri Mar 17 12:02:47 2023
Running for 7172 [s] | TPS 0.0147098 | steps-to-go: 95 | ETA: Fri Mar 17 12:02:47 2023
Running for 7240 [s] | TPS 0.0147096 | steps-to-go: 94 | ETA: Fri Mar 17 12:02:47 2023
Running for 7307 [s] | TPS 0.0147098 | steps-to-go: 93 | ETA: Fri Mar 17 12:02:46 2023
Running for 7375 [s] | TPS 0.0147099 | steps-to-go: 92 | ETA: Fri Mar 17 12:02:46 2023
Running for 7443 [s] | TPS 0.0147102 | steps-to-go: 91 | ETA: Fri Mar 17 12:02:46 2023
Running for 7511 [s] | TPS 0.0147101 | steps-to-go: 90 | ETA: Fri Mar 17 12:02:46 2023
Running for 7579 [s] | TPS 0.01471 | steps-to-go: 89 | ETA: Fri Mar 17 12:02:46 2023
Running for 7647 [s] | TPS 0.01471 | steps-to-go: 88 | ETA: Fri Mar 17 12:02:46 2023
Running for 7715 [s] | TPS 0.0147096 | steps-to-go: 87 | ETA: Fri Mar 17 12:02:46 2023
Running for 7783 [s] | TPS 0.0147096 | steps-to-go: 86 | ETA: Fri Mar 17 12:02:46 2023
Running for 7851 [s] | TPS 0.0147098 | steps-to-go: 85 | ETA: Fri Mar 17 12:02:46 2023
Running for 7919 [s] | TPS 0.0147098 | steps-to-go: 84 | ETA: Fri Mar 17 12:02:46 2023
Running for 7987 [s] | TPS 0.0147097 | steps-to-go: 83 | ETA: Fri Mar 17 12:02:46 2023
Running for 8055 [s] | TPS 0.0147097 | steps-to-go: 82 | ETA: Fri Mar 17 12:02:46 2023
Running for 8123 [s] | TPS 0.0147102 | steps-to-go: 81 | ETA: Fri Mar 17 12:02:46 2023
Running for 8191 [s] | TPS 0.0147103 | steps-to-go: 80 | ETA: Fri Mar 17 12:02:46 2023
Running for 8259 [s] | TPS 0.0147098 | steps-to-go: 79 | ETA: Fri Mar 17 12:02:46 2023
Running for 8327 [s] | TPS 0.0147098 | steps-to-go: 78 | ETA: Fri Mar 17 12:02:46 2023
Running for 8395 [s] | TPS 0.0147096 | steps-to-go: 77 | ETA: Fri Mar 17 12:02:46 2023
Running for 8463 [s] | TPS 0.0147097 | steps-to-go: 76 | ETA: Fri Mar 17 12:02:46 2023
Running for 8531 [s] | TPS 0.0147092 | steps-to-go: 75 | ETA: Fri Mar 17 12:02:46 2023
Running for 8599 [s] | TPS 0.0147095 | steps-to-go: 74 | ETA: Fri Mar 17 12:02:46 2023
Running for 8667 [s] | TPS 0.0147099 | steps-to-go: 73 | ETA: Fri Mar 17 12:02:46 2023
Running for 8735 [s] | TPS 0.0147098 | steps-to-go: 72 | ETA: Fri Mar 17 12:02:46 2023
Running for 8803 [s] | TPS 0.0147101 | steps-to-go: 71 | ETA: Fri Mar 17 12:02:46 2023
Running for 8871 [s] | TPS 0.0147099 | steps-to-go: 70 | ETA: Fri Mar 17 12:02:46 2023
Running for 8939 [s] | TPS 0.0147097 | steps-to-go: 69 | ETA: Fri Mar 17 12:02:46 2023
Running for 9007 [s] | TPS 0.0147097 | steps-to-go: 68 | ETA: Fri Mar 17 12:02:46 2023
Running for 9075 [s] | TPS 0.0147097 | steps-to-go: 67 | ETA: Fri Mar 17 12:02:46 2023
Running for 9143 [s] | TPS 0.0147098 | steps-to-go: 66 | ETA: Fri Mar 17 12:02:46 2023
Running for 9211 [s] | TPS 0.0147097 | steps-to-go: 65 | ETA: Fri Mar 17 12:02:46 2023
Running for 9279 [s] | TPS 0.0147095 | steps-to-go: 64 | ETA: Fri Mar 17 12:02:46 2023
Running for 9347 [s] | TPS 0.0147094 | steps-to-go: 63 | ETA: Fri Mar 17 12:02:46 2023
Running for 9415 [s] | TPS 0.0147098 | steps-to-go: 62 | ETA: Fri Mar 17 12:02:46 2023
Running for 9483 [s] | TPS 0.0147104 | steps-to-go: 61 | ETA: Fri Mar 17 12:02:46 2023
Running for 9551 [s] | TPS 0.0147099 | steps-to-go: 60 | ETA: Fri Mar 17 12:02:46 2023
Running for 9619 [s] | TPS 0.0147102 | steps-to-go: 59 | ETA: Fri Mar 17 12:02:46 2023
Running for 9687 [s] | TPS 0.01471 | steps-to-go: 58 | ETA: Fri Mar 17 12:02:46 2023
Running for 9755 [s] | TPS 0.0147092 | steps-to-go: 57 | ETA: Fri Mar 17 12:02:47 2023
Running for 9823 [s] | TPS 0.0147095 | steps-to-go: 56 | ETA: Fri Mar 17 12:02:47 2023
Running for 9891 [s] | TPS 0.0147094 | steps-to-go: 55 | ETA: Fri Mar 17 12:02:47 2023
Running for 9959 [s] | TPS 0.0147093 | steps-to-go: 54 | ETA: Fri Mar 17 12:02:47 2023
Running for 10027 [s] | TPS 0.0147085 | steps-to-go: 53 | ETA: Fri Mar 17 12:02:47 2023
Running for 10095 [s] | TPS 0.0147074 | steps-to-go: 52 | ETA: Fri Mar 17 12:02:47 2023
Running for 10163 [s] | TPS 0.0147066 | steps-to-go: 51 | ETA: Fri Mar 17 12:02:47 2023
Running for 10231 [s] | TPS 0.0147061 | steps-to-go: 50 | ETA: Fri Mar 17 12:02:47 2023
Running for 10299 [s] | TPS 0.0147062 | steps-to-go: 49 | ETA: Fri Mar 17 12:02:47 2023
Running for 10367 [s] | TPS 0.0147061 | steps-to-go: 48 | ETA: Fri Mar 17 12:02:47 2023
Running for 10435 [s] | TPS 0.0147063 | steps-to-go: 47 | ETA: Fri Mar 17 12:02:47 2023
Running for 10503 [s] | TPS 0.0147057 | steps-to-go: 46 | ETA: Fri Mar 17 12:02:48 2023
Running for 10571 [s] | TPS 0.014706 | steps-to-go: 45 | ETA: Fri Mar 17 12:02:47 2023
Running for 10639 [s] | TPS 0.0147061 | steps-to-go: 44 | ETA: Fri Mar 17 12:02:47 2023
Running for 10707 [s] | TPS 0.0147062 | steps-to-go: 43 | ETA: Fri Mar 17 12:02:47 2023
Running for 10775 [s] | TPS 0.0147062 | steps-to-go: 42 | ETA: Fri Mar 17 12:02:47 2023
Running for 10843 [s] | TPS 0.0147061 | steps-to-go: 41 | ETA: Fri Mar 17 12:02:47 2023
Running for 10911 [s] | TPS 0.0147063 | steps-to-go: 40 | ETA: Fri Mar 17 12:02:47 2023
Running for 10979 [s] | TPS 0.0147062 | steps-to-go: 39 | ETA: Fri Mar 17 12:02:47 2023
Running for 11047 [s] | TPS 0.0147062 | steps-to-go: 38 | ETA: Fri Mar 17 12:02:47 2023
Running for 11115 [s] | TPS 0.0147065 | steps-to-go: 37 | ETA: Fri Mar 17 12:02:47 2023
Running for 11183 [s] | TPS 0.0147061 | steps-to-go: 36 | ETA: Fri Mar 17 12:02:47 2023
Running for 11251 [s] | TPS 0.0147062 | steps-to-go: 35 | ETA: Fri Mar 17 12:02:47 2023
Running for 11319 [s] | TPS 0.0147064 | steps-to-go: 34 | ETA: Fri Mar 17 12:02:47 2023
Running for 11387 [s] | TPS 0.0147061 | steps-to-go: 33 | ETA: Fri Mar 17 12:02:47 2023
Running for 11455 [s] | TPS 0.014706 | steps-to-go: 32 | ETA: Fri Mar 17 12:02:47 2023
Running for 11523 [s] | TPS 0.0147058 | steps-to-go: 31 | ETA: Fri Mar 17 12:02:48 2023
Running for 11591 [s] | TPS 0.0147059 | steps-to-go: 30 | ETA: Fri Mar 17 12:02:47 2023
Running for 11659 [s] | TPS 0.0147061 | steps-to-go: 29 | ETA: Fri Mar 17 12:02:47 2023
Running for 11727 [s] | TPS 0.0147055 | steps-to-go: 28 | ETA: Fri Mar 17 12:02:48 2023
Running for 11795 [s] | TPS 0.0147057 | steps-to-go: 27 | ETA: Fri Mar 17 12:02:48 2023
Running for 11863 [s] | TPS 0.0147061 | steps-to-go: 26 | ETA: Fri Mar 17 12:02:47 2023
Running for 11931 [s] | TPS 0.0147063 | steps-to-go: 25 | ETA: Fri Mar 17 12:02:47 2023
Running for 11999 [s] | TPS 0.0147056 | steps-to-go: 24 | ETA: Fri Mar 17 12:02:48 2023
Running for 12067 [s] | TPS 0.0147059 | steps-to-go: 23 | ETA: Fri Mar 17 12:02:47 2023
Running for 12135 [s] | TPS 0.0147061 | steps-to-go: 22 | ETA: Fri Mar 17 12:02:47 2023
Running for 12203 [s] | TPS 0.014706 | steps-to-go: 21 | ETA: Fri Mar 17 12:02:47 2023
Running for 12271 [s] | TPS 0.0147062 | steps-to-go: 20 | ETA: Fri Mar 17 12:02:47 2023
Running for 12339 [s] | TPS 0.0147063 | steps-to-go: 19 | ETA: Fri Mar 17 12:02:47 2023
Running for 12407 [s] | TPS 0.014706 | steps-to-go: 18 | ETA: Fri Mar 17 12:02:47 2023
Running for 12475 [s] | TPS 0.0147061 | steps-to-go: 17 | ETA: Fri Mar 17 12:02:47 2023
Running for 12543 [s] | TPS 0.014706 | steps-to-go: 16 | ETA: Fri Mar 17 12:02:47 2023
Running for 12611 [s] | TPS 0.014706 | steps-to-go: 15 | ETA: Fri Mar 17 12:02:47 2023
Running for 12679 [s] | TPS 0.014706 | steps-to-go: 14 | ETA: Fri Mar 17 12:02:47 2023
Running for 12747 [s] | TPS 0.0147062 | steps-to-go: 13 | ETA: Fri Mar 17 12:02:47 2023
Running for 12815 [s] | TPS 0.0147063 | steps-to-go: 12 | ETA: Fri Mar 17 12:02:47 2023
Running for 12883 [s] | TPS 0.0147067 | steps-to-go: 11 | ETA: Fri Mar 17 12:02:47 2023
Running for 12951 [s] | TPS 0.0147066 | steps-to-go: 10 | ETA: Fri Mar 17 12:02:47 2023
Running for 13019 [s] | TPS 0.0147066 | steps-to-go: 9 | ETA: Fri Mar 17 12:02:47 2023
Running for 13087 [s] | TPS 0.0147064 | steps-to-go: 8 | ETA: Fri Mar 17 12:02:47 2023
Running for 13155 [s] | TPS 0.014706 | steps-to-go: 7 | ETA: Fri Mar 17 12:02:47 2023
Running for 13223 [s] | TPS 0.0147058 | steps-to-go: 6 | ETA: Fri Mar 17 12:02:48 2023
Running for 13291 [s] | TPS 0.0147059 | steps-to-go: 5 | ETA: Fri Mar 17 12:02:47 2023
Running for 13359 [s] | TPS 0.0147061 | steps-to-go: 4 | ETA: Fri Mar 17 12:02:47 2023
Running for 13427 [s] | TPS 0.0147058 | steps-to-go: 3 | ETA: Fri Mar 17 12:02:48 2023
Running for 13495 [s] | TPS 0.0147056 | steps-to-go: 2 | ETA: Fri Mar 17 12:02:48 2023
Running for 13563 [s] | TPS 0.0147055 | steps-to-go: 1 | ETA: Fri Mar 17 12:02:48 2023
Running for 13631 [s] | TPS 0.0147055 | steps-to-go: 0 | ETA: Fri Mar 17 12:02:48 2023
INFO: At t= 200 area51 violation test passed
INFO: At t= 200 area51 exact test passed
State file generated
State file generated
State file generated
Rank: 2 	 polymers 4666666
Rank: 1 	 polymers 4666667
Rank: 0 	 polymers 4666667
Group: 1
+------------------------------------------+---------+-----------------+-----------------+-----------------+
|                   Event                  | Counter |    f0580:0:0    |    f0580:1:1    |    f0580:2:2    |
+------------------------------------------+---------+-----------------+-----------------+-----------------+
|             INSTR_RETIRED_ANY            |  FIXC0  |  65721193036580 |  65663712271197 |  65304105332908 |
|           CPU_CLK_UNHALTED_CORE          |  FIXC1  |  32585427800002 |  32595433493251 |  32595709009733 |
|           CPU_CLK_UNHALTED_REF           |  FIXC2  |  32585270506560 |  32595265095552 |  32595571384224 |
|               TOPDOWN_SLOTS              |  FIXC3  | 162927139000010 | 162977167466255 | 162978545048665 |
|              PWR_PKG_ENERGY              |   PWR0  |         1407831 |               0 |               0 |
|              PWR_DRAM_ENERGY             |   PWR3  |      98975.4903 |               0 |               0 |
| FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE |   PMC0  |               8 |               0 |               0 |
|    FP_ARITH_INST_RETIRED_SCALAR_DOUBLE   |   PMC1  |  16373308312395 |  16373311026957 |  16373302932192 |
| FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE |   PMC2  |               3 |               3 |               3 |
| FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE |   PMC3  |      2335444023 |      2335444023 |      2335443933 |
|               CAS_COUNT_RD               | MBOX0C0 |     81640954366 |               0 |               0 |
|               CAS_COUNT_WR               | MBOX0C1 |     30062872471 |               0 |               0 |
|               CAS_COUNT_RD               | MBOX1C0 |     81649731452 |               0 |               0 |
|               CAS_COUNT_WR               | MBOX1C1 |     30064595492 |               0 |               0 |
|               CAS_COUNT_RD               | MBOX2C0 |     81636290531 |               0 |               0 |
|               CAS_COUNT_WR               | MBOX2C1 |     30064277690 |               0 |               0 |
|               CAS_COUNT_RD               | MBOX3C0 |     81636441188 |               0 |               0 |
|               CAS_COUNT_WR               | MBOX3C1 |     30060343489 |               0 |               0 |
|               CAS_COUNT_RD               | MBOX4C0 |        71485825 |               0 |               0 |
|               CAS_COUNT_WR               | MBOX4C1 |        60133996 |               0 |               0 |
|               CAS_COUNT_RD               | MBOX5C0 |        70606224 |               0 |               0 |
|               CAS_COUNT_WR               | MBOX5C1 |        63283322 |               0 |               0 |
|               CAS_COUNT_RD               | MBOX6C0 |        82803497 |               0 |               0 |
|               CAS_COUNT_WR               | MBOX6C1 |        66647884 |               0 |               0 |
|               CAS_COUNT_RD               | MBOX7C0 |        60090428 |               0 |               0 |
|               CAS_COUNT_WR               | MBOX7C1 |        54540577 |               0 |               0 |
+------------------------------------------+---------+-----------------+-----------------+-----------------+

+-----------------------------------------------+---------+-----------------+-----------------+-----------------+----------------+
|                     Event                     | Counter |       Sum       |       Min       |       Max       |       Avg      |
+-----------------------------------------------+---------+-----------------+-----------------+-----------------+----------------+
|             INSTR_RETIRED_ANY STAT            |  FIXC0  | 196689010640685 |  65304105332908 |  65721193036580 | 65563003546895 |
|           CPU_CLK_UNHALTED_CORE STAT          |  FIXC1  |  97776570302986 |  32585427800002 |  32595709009733 |       nil      |
|           CPU_CLK_UNHALTED_REF STAT           |  FIXC2  |  97776106986336 |  32585270506560 |  32595571384224 | 32592035662112 |
|               TOPDOWN_SLOTS STAT              |  FIXC3  | 488882851514930 | 162927139000010 | 162978545048665 |   1.629610e+14 |
|              PWR_PKG_ENERGY STAT              |   PWR0  |         1407831 |               0 |         1407831 |         469277 |
|              PWR_DRAM_ENERGY STAT             |   PWR3  |      98975.4903 |               0 |      98975.4903 |     32991.8301 |
